-92.24,0.486,0.558,0.60,7.6
-963.1,-3.57,9.04,0.71,63.8
-4033.4,44.99,17.08,0.83,205.9
-5.71,0.122,0.035,0.44,1.47
-132.1,0.620,0.825,0.73,7.58
-151.4,0.107,1.554,0.25,45.3
217.8,-0.032,0.059,0.01,53.5
-4038.5,28.6,20.0,0.71,249.5
-368.7,-6.22,8.86,0.24,245.8
-987.6,14.90,3.76,0.58,129.5
