-73.7,1.88,5.18,0.84
25,43.1,-8.91,0.87
-4.72,30.7,-10.6,0.91
-3.49,27.1,-13.7,0.87
-758,9.1,-3.21,0.81
-28.1,0.534,0.95,0.65
555,-0.194,0.635,0.55
1215,0.809,-0.346,0.74
184,0.13,0.0162,0.62
-111,0.0549,0.0115,0.71
