-0.829,0.0077,0.0073,0.702,0.101
-1.592,0.0362,0.0121,0.872,0.219
-2.649,0.1463,0.0137,0.891,0.721
-0.1165,0.0036,0.00175,0.516,0.063
0.3185,0.01445,-0.00114,0.786,0.101
0.250,0.03012,-0.0027,0.837,0.178
1.296,0.0171,0.0143,0.591,0.322
8.2144,0.1862,-0.0584,0.798,1.142
7.181,0.2234,-0.0663,0.828,1.238
-7.498,0.0976,0.04896,0.743,1.020
