30.25,-0.103,0.200,0.34,3.9
41.94,-0.102,0.025,0.42,1.0
50.9,-0.090,0.0072,0.35,1.2
41.74,-0.120,0.172,0.53,1.9
61.40,0.096,-0.062,0.36,1.4
44.96,0.034,0.051,0.36,1.2
21.5,0.181,-0.085,0.38,3.2
34.50,0.012,0.084,0.24,2.7
36.68,0.025,0.037,0.17,2.0
26.1,-0.020,0.056,0.23,1.7
