-8.95,-0.0057,0.202,0.63
13,0.175,0.031,0.59
-2.52,-0.0459,0.116,0.26
21.4,0.0146,-0.005,0.08
-26.8,-0.0725,0.436,0.76
-7.21,-0.0618,0.308,0.88
7.39,0.0311,0.0867,0.65
2.44,-0.0169,0.146,0.75
-8.57,0.0494,0.18,0.73
-8.96,0.0057,0.163,0.83
