-1632,6.06,8.86,0.87
-2321,17.7,10.7,0.78
440,9.93,-3.89,0.63
788,23.6,-10.3,0.72
-2028,41.2,4.09,0.84
-1389,4.45,8.19,0.85
-105,0.116,0.703,0.68
-471,1.85,2.55,0.64
-158,-0.0327,1.23,0.56
-21.3,-0.0219,0.168,0.6
