-2.95,0.0359,0.0322,0.66
25.5,0.228,-0.16,0.76
-1.45,0.0975,0.0176,0.46
1.1,0.104,-0.0027,0.6
-10.9,0.213,0.038,0.94
-0.563,0.0191,0.0141,0.56
-1.27,0.0045,0.0104,0.78
3.05,0.0184,-0.0164,0.68
-0.481,0.0087,0.0043,0.56
-1.13,0.0031,0.0074,0.59
