-9.14,-0.126,0.244,0.54
-29.5,0.0996,0.328,0.63
26.7,0.132,-0.125,0.41
38.2,0.105,-0.13,0.28
-26.7,-0.0902,0.44,0.67
-16.2,-0.0852,0.356,0.69
17.9,0.0644,0.0083,0.59
-10.6,-0.102,0.246,0.58
-4.035,-0.0287,0.173,0.45
-5.66,-0.0058,0.143,0.66
