-1.207,-0.0175,0.0057,0.71,0.11
-0.436,-0.011,0.0238,0.42,0.36
5.185,0.183,-0.042,0.73,0.81
-0.116,0.0017,0.002,0.48,0.03
0.295,0.009,0.0003,0.38,0.11
0.206,0.0053,0.0066,0.27,0.21
2.388,-0.001,0.015,0.24,0.49
-16.593,0.14,0.0995,0.64,1.47
-2.741,0.031,0.056,0.45,1.09
-4.908,0.124,0.0272,0.61,0.9
