-61.4,0.348,0.406,0.72,4.0
-943.3,-2.51,8.47,0.70,62.2
-2659.4,50.35,6.96,0.75,252.0
-5.79,0.087,0.034,0.47,1.1
-138.5,0.533,0.887,0.72,7.9
-330.4,-0.461,2.67,0.61,25.6
66.4,-0.447,1.29,0.18,49.1
-2075.0,15.6,9.4,0.66,147.2
-546.0,2.87,5.1,0.36,125.0
-633.3,10.8,2.26,0.64,78.8
